457.4743042	2670
458.0608521	2994
458.6473694	3273
459.2339172	2594
459.820343	2664
460.4067993	2565
460.9932251	2675
461.5795593	3004
462.1658936	7149
462.7521973	20148
463.3384094	26482
463.9246826	27857
464.5108337	17582
465.0970154	5688
465.683136	3350
466.269165	6725
466.8552551	9488
467.4412231	10151
468.0271912	8258
468.6131592	3327
469.1990356	2602
469.7849426	2638
470.3707275	2451
470.9564819	2205
471.5422974	1911
472.1279907	1971
472.713623	1861
473.2993164	1967
473.8849182	1938
474.47052	1991
475.0560303	1927
475.64151	1912
476.2270203	1997
476.8124084	2151
477.3978577	2061
477.9831848	2057
478.5684814	2032
479.1538086	2040
479.7390442	2231
480.3242188	1978
480.9094238	2076
481.4945374	1996
482.0796814	2058
482.6647339	2207
483.2497253	4703
483.8347778	23124
484.4197083	31998
485.0046082	34863
485.5895081	23231
486.1743774	5291
486.7592163	2214
487.3439636	1941
487.9286804	1883
488.5134277	1801
489.098053	1765
489.6827393	2023
490.2673035	2438
490.8518372	2707
491.4364014	2588
492.020874	2114
492.6052856	1865
493.1897583	1789
493.7740784	1603
494.3584595	1696
494.9427185	1719
495.5269775	1552
496.1112671	1580
496.6954041	1525
497.2796021	1570
497.8637085	1731
498.4477844	1832
499.0318604	2094
499.6158447	2474
500.1997986	2501
500.783783	2563
501.3676453	2092
501.9515686	1695
502.5353394	1931
503.1191101	2000
503.7029114	1825
504.2865906	1772
504.8702393	1723
505.4539185	1713
506.0375061	1654
506.6211243	1706
507.2046509	1614
507.7881165	1589
508.3716125	1600
508.9550171	1483
509.5384216	1545
510.1217346	1649
510.7050476	1816
511.2883606	2402
511.8715515	3063
512.4547119	4038
513.0379639	3986
513.6210327	3626
514.2042236	2685
514.7872314	1817
515.3702393	1583
515.9532471	1403
516.5361328	1373
517.1190186	1360
517.7019653	1472
518.284729	1483
518.8676147	1353
519.4503174	1530
520.03302	1472
520.6157227	1424
521.1983643	1305
521.7809448	1314
522.3635254	1391
522.9460449	1422
523.5285645	1400
524.1110229	1392
524.6934204	1453
525.2758179	1345
525.8581543	1443
526.4404907	1402
527.0227661	1404
527.6049805	1312
528.1872559	1422
528.7693481	1521
529.3515015	1415
529.9335938	1320
530.515625	1504
531.0976563	1545
531.6796265	1510
532.2615356	1497
532.8435059	1476
533.425293	1502
534.0071411	1440
534.5889282	1469
535.1706543	1436
535.7524414	1428
536.3341064	1477
536.9156494	1480
537.4973755	1460
538.0788574	1466
538.6604004	1652
539.2418823	1744
539.8233032	1742
540.4047852	1908
540.986145	1675
541.5675049	1534
542.1488037	1492
542.7300415	1441
543.3112793	1494
543.8924561	1469
544.4735718	1557
545.0547485	1682
545.6357422	1698
546.2168579	1635
546.7978516	1582
547.3787842	1530
547.9597778	1541
548.5406494	1515
549.12146	1471
549.7022705	1503
550.28302	1535
550.8638306	1488
551.444519	1587
552.0251465	1515
552.6057739	1515
553.1863403	1539
553.7669067	1492
554.3474121	1511
554.9278564	1499
555.5083618	1357
556.0886841	1395
556.6690063	1406
557.2493896	1551
557.8296509	1571
558.4099731	1664
558.9901733	1457
559.5702515	1523
560.1504517	1447
560.7305298	1433
561.3106079	1410
561.890625	1426
562.4705811	1513
563.0505371	1499
563.6304321	1556
564.2102661	1667
564.7901611	1611
565.369873	1836
565.949646	1851
566.5293579	1920
567.1090088	1931
567.6886597	1927
568.2682495	1822
568.8477783	2083
569.4273682	2002
570.0068359	2005
570.5863647	1815
571.1656494	1953
571.7450562	1797
572.3244019	1803
572.9036865	1996
573.4829712	1815
574.0621338	1874
574.6412964	1970
575.220459	1923
575.7995605	2074
576.3786621	2121
576.9577026	2001
577.5366211	2143
578.1156006	1935
578.694458	2099
579.2733154	2252
579.8522339	2384
580.4310303	2383
581.0097046	2193
581.5884399	1959
582.1671753	1910
582.7458496	1844
583.3244019	2059
583.9029541	2036
584.4815063	2187
585.0599365	5491
585.6384888	11126
586.2168579	13257
586.7952271	13138
587.3735962	5701
587.9517822	2423
588.5300903	1915
589.1082764	1724
589.6864624	1617
590.2646484	1666
590.8427124	1593
591.4207764	1713
591.9988403	1700
592.5767822	1740
593.1547852	1527
593.732666	1654
594.3104858	1508
594.8883667	1530
595.4661255	1546
596.0438843	1559
596.6216431	1545
597.1992798	1460
597.7769775	1563
598.3545532	1605
598.9320679	1665
599.5096436	1670
600.0870361	1692
600.6644897	1509
601.2418823	1626
601.8192749	1534
602.3966675	1505
602.973938	1590
603.5510864	1518
604.1283569	1579
604.7055664	1497
605.2827148	1450
605.8597412	1457
606.4367676	1521
607.013855	1527
607.5908203	1582
608.1676636	1435
608.7446289	1440
609.3214722	1468
609.8983154	1409
610.4750977	1423
611.0518188	1443
611.62854	1486
612.2051392	1318
612.7817993	1442
613.3583984	1499
613.9349365	1487
614.5114746	1561
615.0879517	1431
615.6643066	1459
616.2407837	1451
616.8170776	1373
617.3934326	1272
617.9696655	1279
618.5458984	1437
619.1221313	1419
619.6982422	1494
620.274353	1392
620.8504639	1361
621.4264526	1352
622.0025024	1397
622.5784302	1309
623.1542969	1296
623.7302856	1312
624.3060303	1312
624.881897	1314
625.4576416	1254
626.0333252	1254
626.6090088	1314
627.1846313	1276
627.7601929	1307
628.3358154	1275
628.911377	1189
629.4868164	1245
630.0622559	1232
630.6376953	1239
631.2130737	1199
631.7883301	1260
632.3635864	1194
632.9389038	1226
633.5140991	1161
634.0892944	1149
634.6644287	1258
635.2394409	1207
635.8145142	1299
636.3895264	1254
636.9645386	1198
637.5394897	1237
638.1143188	1205
638.689209	1197
639.2640381	1155
639.8387451	1185
640.4134521	1150
640.9881592	1186
641.5628662	1154
642.1374512	1181
642.7119751	1236
643.2865601	1145
643.8610229	1133
644.4354858	1247
645.0098877	1278
645.5842285	1262
646.1586914	1354
646.7329102	1268
647.3071899	1339
647.8814087	1405
648.4555664	1413
649.0297241	1403
649.6037598	1426
650.1777954	1437
650.7518311	1392
651.3258057	1476
651.8997192	1533
652.4736938	1871
653.0474854	2500
653.6213379	23786
654.1951294	55552
654.7687988	64828
655.3425293	65457
655.9161377	28548
656.4898682	11427
657.0634155	7280
657.6368408	4540
658.2103882	2784
658.7838745	1758
659.3572388	1365
659.930603	1118
660.5039063	1268
661.0772705	1158
661.6505127	1307
662.2236938	1176
662.796875	1283
663.3700562	1264
663.9431152	1161
664.5161133	1207
665.0891724	1392
665.6621094	2191
666.2351074	2624
666.8079224	2732
667.3808594	2103
667.9536133	1344
668.5264282	1195
669.0991211	1168
669.671814	1234
670.2444458	1279
670.8170776	1520
671.3896484	1373
671.9621582	1342
672.534668	1293
673.1071167	1261
673.6795044	1248
674.2518311	1162
674.8241577	1175
675.3964844	1190
675.9686279	1624
676.5408936	2114
677.1130371	2315
677.6851807	2103
678.2572632	1709
678.8292847	1460
679.4013672	1327
679.9732666	1155
680.5452271	1179
681.1170654	1188
681.6889038	1128
682.2606812	1157
682.8323975	1227
683.4042358	1183
683.9758301	1180
684.5474243	1214
685.1191406	1278
685.6906128	1211
686.262146	1109
686.8336182	1112
687.4050293	1189
687.9764404	1257
688.5477905	1281
689.1190796	1290
689.6903687	1162
690.2615356	1288
690.8328247	1188
691.4038696	1216
691.9750366	1119
692.5460815	1169
693.1171265	1232
693.6881104	1176
694.2590332	1140
694.829895	1205
695.4008179	1200
695.9715576	1232
696.5423584	1142
697.1131592	1190
697.6837769	1126
698.2544556	1144
698.8250732	1172
699.3955688	1093
699.9661255	1105
700.5366211	1359
701.1071167	1582
701.6775513	1712
702.2478638	1724
702.8181763	1306
703.3884888	1277
703.9587402	1593
704.5289307	2288
705.0990601	2514
705.6692505	2611
706.2393188	1812
706.8092651	1246
707.3793335	1166
707.9492798	1167
708.5192261	1051
709.0890503	1216
709.6588135	1373
710.2286987	1421
710.7984009	1425
711.368103	1329
711.9378052	1228
712.5073242	1278
713.0770264	1152
713.6464844	1156
714.2159424	1222
714.7854614	1124
715.3548584	1311
715.9242554	1094
716.4935913	1170
717.0628662	1185
717.6321411	1112
718.201355	1113
718.7704468	1107
719.3396606	1139
719.9086914	1226
720.4777832	1152
721.0467529	1170
721.6157227	1169
722.1846924	1181
722.753479	1165
723.3223267	1102
723.8911743	1051
724.4598999	1130
725.0286255	1172
725.59729	1270
726.1658936	1451
726.7345581	1619
727.3030396	1575
727.871521	1204
728.4400024	1095
729.0084229	1025
729.5768433	1093
730.1451416	1173
730.7133789	1164
731.2817383	1141
731.8499146	1044
732.4180908	1120
732.986145	1168
733.5542603	1150
734.1223145	1084
734.6903687	1114
735.2582397	1164
735.8261719	1136
736.394043	1109
736.9619141	1148
737.5296631	1149
738.0974121	1166
738.6651611	1118
739.2328491	1068
739.8004761	1086
740.368042	1084
740.9355469	1139
741.5031128	1145
742.0705566	1162
742.6379395	1077
743.2053223	1098
743.772644	1083
744.3399658	1138
744.9071655	1095
745.4743652	1134
746.0415649	1093
746.6086426	1151
747.1757202	1101
747.7427368	1077
748.3097534	1115
748.87677	1200
749.4436035	1091
750.010437	1122
750.5773315	1156
751.144043	1105
751.7108765	1174
752.2775269	1119
752.8441772	1081
753.4108276	1076
753.977356	1136
754.5438232	1109
755.1104126	1209
755.6768188	1164
756.2432251	1130
756.8096313	1176
757.3759155	1106
757.9421997	1098
758.5083618	1156
759.074585	1215
759.6407471	1176
760.2068481	1071
760.7729492	1147
761.3389282	1190
761.9048462	1061
762.4708252	1166
763.0367432	1183
763.6026001	1141
764.168396	1087
764.7341309	1080
765.2999268	1083
765.8656006	1113
766.4311523	1136
766.9968262	1151
767.5623169	1102
768.1279297	1075
768.6932983	1084
769.258728	1114
769.8241577	1081
770.3894653	1055
770.9547729	1139
771.5200195	1150
772.0852661	1053
772.6503906	1120
773.2155762	1055
773.7806396	1097
774.3457031	1101
774.9106445	1326
775.475647	1510
776.0405273	1631
776.6054077	1570
777.1702881	1172
777.7349854	1093
778.2997437	1041
778.864502	1031
779.4291382	1091
779.9937134	1116
780.5582886	1068
781.1228027	1152
781.6873169	1099
782.251709	1081
782.8161621	1128
783.3804932	1078
783.9447632	1120
784.5090942	1117
785.0733032	1092
785.6374512	1070
786.2016602	1023
786.765686	1186
787.3297729	1086
787.8937988	1044
788.4577026	1029
789.0217285	1047
789.5855713	1061
790.1494141	1057
790.7131958	976
791.2769775	1012
791.8406982	1101
792.4043579	1106
792.9679565	1068
793.5315552	1128
794.0950317	1140
794.6585693	1054
795.2219849	1103
795.7854004	1014
796.3488159	1014
796.9121094	1018
797.4754028	1041
798.0386353	1025
798.6018066	1001
799.164978	1085
799.7280273	1019
800.2910767	1020
800.854187	1188
801.4171143	1026
801.9801025	1014
802.5429688	1023
803.1057739	1032
803.6686401	1010
804.2313232	1003
804.7940063	985
805.3567505	1043
805.9193726	1022
806.4819946	973
807.0444946	981
807.6069946	1044
808.1694336	1037
808.7318726	1003
809.2941895	1082
809.8565063	1052
810.4187622	956
810.9810791	1072
811.5432129	1003
812.1054077	1009
812.6675415	1006
813.2295532	1006
813.791626	986
814.3535767	985
814.9154663	1036
815.477417	1013
816.0392456	1011
816.6010132	1035
817.1627808	1062
817.7244873	1078
818.2861938	1102
818.8477783	1059
819.4093628	1033
819.9709473	1005
820.5323486	983
821.093811	1045
821.6552734	1077
822.2165527	1050
822.7779541	1048
823.3392334	1089
823.9003906	1036
824.4616699	986
825.0227661	1089
825.5838623	1066
826.1449585	1064
826.7059326	1152
827.2669067	973
827.8278198	1068
828.3886719	1005
828.949585	1020
829.5103149	980
830.071106	986
830.6317749	1006
831.1924438	1030
831.7531128	1068
832.3136597	984
832.8742065	1087
833.4346313	951
833.9950562	1047
834.555481	982
835.1158447	1010
835.6761475	1035
836.2364502	1001
836.7966309	977
837.3568115	1063
837.9169312	1065
838.4769897	973
839.0370483	982
839.5970459	1012
840.1569214	1043
840.7169189	1006
841.2767334	1070
841.8366089	1055
842.3964233	1020
842.9560547	1113
843.5158081	1053
844.0753784	1033
844.6350708	1013
845.1946411	974
845.7540894	1008
846.3135986	1076
846.8729858	1050
847.432312	1010
847.9917603	983
848.5509644	1016
849.1102905	1020
849.6694336	1071
850.2285767	1091
850.7877197	1015
851.3468018	1078
851.9057617	1050
852.4647827	1041
853.0236816	1035
853.5826416	1037
854.1414795	1067
854.7001953	1041
855.2589722	1028
855.817688	1061
856.3764038	1090
856.9349976	1015
857.4935913	988
858.052124	994
858.6105347	1046
859.1690063	967
859.727417	961
860.2857666	1008
860.8441162	1025
861.4023438	1021
861.9605713	1031
862.5187988	1044
863.0769043	1060
863.6350098	966
864.1929932	970
864.7510376	1045
865.30896	990
865.8668823	1012
866.4246826	1053
866.9825439	1085
867.5402832	998
868.0980835	1013
868.6557007	992
869.2133179	1084
869.7709351	1082
870.3284912	967
870.8859863	954
871.4434204	1008
872.0008545	992
872.5582886	989
873.1155396	1009
873.6727905	1007
874.2301025	952
874.7872925	1050
875.3444214	1038
875.9014893	906
876.4584961	1041
877.015564	1006
877.5725098	959
878.1293945	1089
878.6863403	1031
879.243103	1020
879.7999268	965
880.3566284	991
880.9133301	994
881.4699707	1037
882.0265503	1028
882.5831299	1104
883.1396484	1049
883.6960449	1065
884.2525635	1052
884.8088989	940
885.3652344	1070
885.9215088	984
886.4777832	1038
887.0339966	1000
887.5901489	970
888.1461792	1017
888.7022705	968
889.2582397	935
889.814209	1018
890.3701782	1039
890.9260254	966
891.4818726	1048
892.0376587	959
892.5933838	1003
893.1491089	941
893.7047119	1047
894.260376	1024
894.815918	1089
895.3713379	995
895.9268799	1018
896.4822998	1007
897.0376587	1070
897.5930176	996
898.1483154	1071
898.7036133	985
899.258728	989
899.8138428	997
900.3689575	964
900.9240112	1055
901.4790039	986
902.0339966	1008
902.5889282	1056
903.1438599	966
903.6986084	1037
904.2533569	971
904.8081665	1010
905.362854	1018
905.9174805	963
906.4721069	944
907.0266113	967
907.5811768	1027
908.1356201	1089
908.6900024	1033
909.2444458	994
909.7987061	1037
910.3530884	1007
910.9072876	1028
911.4614258	1070
912.015625	1013
912.5697021	1042
913.1237183	985
913.6777954	1012
914.2316895	1019
914.7856445	1016
915.3394775	1079
915.8933105	966
916.4470825	1036
917.0007935	1003
917.5545044	1028
918.1080933	903
918.6616821	1017
919.215271	1046
919.7687378	975
920.3222046	994
920.8756104	1105
921.4289551	990
921.9822998	991
922.5355225	1033
923.0887451	1061
923.6419678	1052
924.1950684	1077
924.7481689	1029
925.3012085	1024
925.854187	966
926.4071655	978
926.960022	1034
927.5128784	972
928.0657349	1026
928.6184082	983
929.1712036	1011
929.7238159	973
930.2764282	1016
930.8290405	1013
931.3815308	1005
931.934021	951
932.4865112	972
933.0388184	976
933.5912476	1002
934.1434937	922
934.6958008	979
935.2479858	1068
935.8001099	1040
936.3522339	959
936.9042969	1031
937.4562988	1007
938.0083008	980
938.5601807	1000
939.1121216	1001
939.6639404	1017
940.2157593	939
940.7674561	1022
941.3191528	980
941.8707886	996
942.4224243	1016
942.973938	1085
943.5253906	983
944.0769043	952
944.6283569	994
945.1797485	902
945.7310181	930
946.2822876	981
946.8334961	1056
947.3847046	1001
947.9358521	1029
948.4869385	995
949.0379028	952
949.5889893	1004
950.1398926	976
950.6907959	972
951.2416382	937
951.7924194	1002
952.3432617	968
952.8939209	1008
953.4445801	1006
953.9952393	1020
954.5457764	981
955.0963745	1018
955.6467896	964
956.1972046	939
956.7476196	996
957.2979736	1010
957.8482056	1025
958.3984985	1020
958.9486694	993
959.4988403	1088
960.0489502	1075
960.598999	1012
961.1490479	954
961.6989746	942
962.2489014	1040
962.7987671	963
963.3485718	946
963.8983765	957
964.4480591	919
964.9977417	1010
965.5474243	1039
966.0969238	1059
966.6465454	1014
967.1960449	1015
967.7454834	963
968.2948608	1065
968.8441772	989
969.3934326	965
969.942749	929
970.4919434	991
971.0411377	996
971.59021	1078
972.1392822	984
972.6883545	966
973.2373047	981
973.7861938	1010
974.335083	1003
974.8839111	1046
975.4327393	1015
975.9814453	938
976.5300903	959
977.0787964	1011
977.6273193	961
978.1759644	963
978.7244263	967
979.2728271	975
979.821228	983
980.3696289	1040
980.9178467	1029
981.4661865	997
982.0143433	999
982.5626221	1017
983.1106567	990
983.6587524	960
984.2067871	1008
984.7547607	1013
985.3027344	1032
985.8505859	993
986.3983765	994
986.946228	1004
987.4938965	970
988.0415649	1046
988.5892334	1018
989.1367798	1023
989.6843872	1080
990.2318726	1003
990.7792969	963
991.3267212	993
991.8740845	959
992.4213257	1012
992.9686279	1001
993.5158691	1049
994.0631104	1020
994.6101074	967
995.1572266	1024
995.7042847	924
996.2512207	1042
996.7981567	1000
997.3450317	967
997.8917847	958
998.4386597	892
998.9854126	1031
999.5319824	928
1000.078674	1071
1000.625305	1013
1001.171875	958
1001.718323	1033
1002.264771	1078
1002.811218	1003
1003.357483	982
1003.903809	987
1004.450073	948
1004.996216	995
1005.542419	973
1006.088623	975
1006.634583	985
1007.180664	1050
1007.726624	995
1008.272583	902
1008.818359	951
1009.364258	904
1009.910034	887
1010.455688	1019
1011.001404	1003
1011.547058	1013
1012.092529	1004
1012.638123	1053
1013.183655	1037
1013.729004	961
1014.274475	1028
1014.819824	990
1015.365173	1032
1015.910339	1006
1016.455566	972
1017.000732	890
1017.545776	993
1018.09082	984
1018.635803	985
1019.180664	1048
1019.725647	999
1020.27063	960
1020.815308	934
1021.360107	956
1021.904907	1026
1022.449402	947
1022.994141	1036
1023.538757	1049
1024.083252	1008
1024.627686	1013
1025.172119	1051
1025.716431	966
1026.260742	946
1026.805176	948
1027.349365	1014
1027.893433	1013
1028.437622	929
1028.981689	921
1029.525635	984
1030.069702	971
1030.613647	992
1031.157593	990
1031.701416	1012
1032.245239	1030
1032.78894	965
1033.33252	1036
1033.876221	1053
1034.419922	994
1034.963379	959
1035.506836	948
1036.050415	992
1036.593628	1002
1037.137085	961
1037.68042	969
1038.223633	904
1038.766846	972
1039.309937	967
1039.853149	1028
1040.396118	1022
1040.939209	1028
1041.482178	1038
1042.025024	969
1042.567993	1002
1043.110718	1009
1043.653442	952
1044.196289	1005
1044.738892	1048
1045.281616	999
1045.824097	1024
1046.366577	984
1046.90918	976
1047.451416	1002
1047.993896	957
1048.536255	978
1049.078491	966
1049.620728	1094
1050.162964	953
1050.704956	1002
1051.24707	1033
1051.789185	971
1052.331055	1025
1052.873047	956
1053.414917	1005
1053.956665	944
1054.498535	969
1055.040161	924
1055.581909	1042
1056.123535	1000
1056.665161	1018
1057.206665	1068
1057.748169	986
1058.289673	995
1058.831055	956
1059.372314	1061
1059.913574	978
1060.454956	953
1060.996216	939
1061.537231	984
1062.078247	996
1062.619385	963
1063.160278	1008
1063.701294	969
1064.24231	968
1064.782959	966
1065.32373	881
1065.864624	890
1066.405273	1058
1066.945923	1102
1067.486572	1033
1068.027222	1022
1068.567627	957
1069.108032	969
1069.648438	981
1070.188843	1062
1070.729126	1015
1071.269409	1020
1071.809448	990
1072.349731	1010
1072.889893	1025
1073.429932	1013
1073.969849	1006
1074.509888	963
1075.049805	955
1075.589478	958
1076.129517	992
1076.669189	1001
1077.208862	1043
1077.748535	1021
1078.288208	1027
1078.827637	1040
1079.367188	936
1079.906616	1055
1080.446045	1060
1080.985474	991
1081.52478	1096
1082.063843	1076
1082.603271	1029
1083.142456	1006
1083.681519	1027
1084.220459	1026
1084.759521	1002
1085.298584	1068
1085.837402	991
1086.376343	937
1086.915039	1017
1087.453735	1011
1087.992554	1040
1088.53125	961
1089.069824	990
1089.608398	1082
1090.146973	1029
1090.685425	980
1091.223755	1078
1091.762085	1003
1092.300415	967
1092.838623	928
1093.376953	1064
1093.915161	975
1094.453125	1025
1094.991211	989
1095.529297	996
1096.067017	980
1096.605103	1031
1097.142944	976
1097.680786	1066
1098.218506	960
1098.756226	1014
1099.293945	959
1099.831543	1042
1100.369019	971
1100.906616	986
1101.44397	1017
1101.981445	1067
1102.518799	1009
1103.05603	951
1103.593262	933
1104.130615	1016
1104.667725	973
1105.204712	984
1105.741821	991
1106.278931	1018
1106.815796	894
1107.352661	1028
1107.889526	1026
1108.42627	1021
1108.963135	1027
1109.499878	993
1110.036499	984
1110.572998	997
1111.109619	946
1111.646118	961
1112.182495	958
1112.718994	1014
1113.255371	960
1113.791504	971
1114.327759	1000
1114.864014	965
1115.400146	1013
1115.936279	926
1116.472412	965
1117.008301	922
1117.544189	956
1118.0802	1020
1118.615967	1025
1119.151733	976
1119.6875	915
1120.223267	960
1120.758789	1008
1121.294434	992
1121.830078	1018
1122.365356	1001
1122.900879	960
1123.436279	1006
1123.971558	1032
1124.506836	1039
1125.042114	990
1125.577271	1002
1126.112427	1013
1126.647583	1014
1127.182617	1045
1127.717529	1005
1128.252441	1107
1128.787354	936
1129.322021	1025
1129.856934	986
